path, aesthetic score, technical score, overall/final score
000678, 90.447303, 99.179137,97.816696
000679, 94.984241, 99.746180,99.177440
000680, 97.803334, 99.051861,98.683078
000681, 95.763192, 99.220557,98.482950
000682, 99.467730, 99.679704,99.609569
000683, 87.794052, 99.583779,98.389196
000684, 29.760625, 84.983224,67.336392
000685, 99.074077, 99.663546,99.500534
000686, 98.692829, 99.503773,99.275641
000687, 76.636051, 99.108208,96.571721
000688, 92.714012, 99.037840,97.853460
000689, 97.057372, 99.387982,98.867096
000690, 99.681932, 99.902607,99.845509
000691, 97.203578, 98.859826,98.379992
000692, 99.465854, 97.054130,98.477787
